Metabolite_name,RefMet_name,SM-5QVZD,SM-5U5DE,SM-5XHHR,SM-5ZNHS,SM-61N7T,SM-61NJ9,SM-64NA9,SM-69UMY,SM-6CAJI,SM-6EFPD,SM-6FNVI,SM-6GH65,SM-6HUG5,SM-6J3OB,SM-6KUCH,SM-6MSSO,SM-6MYZ2,SM-6OLSC,SM-6SF6T,SM-6SSMY,SM-6WJN1,SM-6X9WA,SM-6X9WM,SM-6X9WU,SM-6XJTB,SM-6XJTF,SM-6XRKG,SM-6XTSQ,SM-6XTSU,SM-6Y2UL,SM-6ZJI5,SM-6ZKY3,SM-6ZT2V,SM-6ZT3W,SM-71WXH,SM-71WY2,SM-72PGN,SM-72PHS,SM-72XGS,SM-74Y93,SM-76CAT,SM-76ENW,SM-76EO1,SM-76EOD,SM-77M5K,SM-7AA1S,SM-7AA21,SM-7AK5U,SM-7AK5Y,SM-7AMIH,SM-7BF22,SM-7CP3G,SM-7CRX2,SM-7D34K,SM-7D34O,SM-7DGV5,SM-7DN3V,SM-7E5EH,SM-7EWUS,SM-7F43P,SM-7GCHK,SM-7GFUX,SM-7HAI4,SM-7HNM8,SM-7IKZF,SM-7IL1K,SM-7IL1S,SM-7IWES,SM-7IWF5,SM-7K1UW,SM-7K1V5,SM-7K1V9,SM-7K1W8,SM-7K1WG,SM-7NSP1,SM-7R3AC,SM-9KOMO,SM-9NBF6,SM-9O9R1,SM-9PJ1I,SM-9QMNL,SM-9QMOR,SM-9RTUR,SM-9RTUZ,SM-9SIJ5,SM-9U262,SM-9UW5S,SM-9VWC6,SM-9VWCQ,SM-9W3B4,SM-9W7VZ,SM-9YTMA,SM-9ZA5V,SM-9ZE8T,SM-9ZJII,SM-9ZK9F,SM-A12KL,SM-A375P,SM-A5A1V,SM-A61QG,SM-A9J9N,SM-AADKW,SM-ACTNE,SM-ADICO,SM-AFSIO,SM-AGUN1,SM-AIG8M,SM-APR9Q,SM-ARMC7,SM-AVPGZ,SM-AVR79,SM-AXQRH,SM-B2OQ7,SM-B4A4G,SM-CE6ZH,SM-CH32H,SM-5Q4W7,SM-5QVZ9,SM-5WXZX,SM-5ZNHM,SM-5ZZL9,SM-62ARQ,SM-67WTX,SM-689SS,SM-6BQPK,SM-6CAJC,SM-6CAKR,SM-6FNW6,SM-6KUCT,SM-6KUD2,SM-6M48S,SM-6OOEJ,SM-6OSOU,SM-6Q4FM,SM-6TO52,SM-6WOC1,SM-6X9W2,SM-6XSLI,SM-6YAZR,SM-6ZEU8,SM-6ZEUG,SM-6ZEV1,SM-6ZT3G,SM-71WXX,SM-727GQ,SM-734R8,SM-74Y71,SM-76CAL,SM-77FXR,SM-77FXZ,SM-77FYC,SM-77M65,SM-77M69,SM-791B3,SM-7BF15,SM-7BF2Q,SM-7BP4V,SM-7BP5C,SM-7CRWX,SM-7DGV1,SM-7DN33,SM-7DN37,SM-7EDA8,SM-7F1RW,SM-7FK4D,SM-7GYJZ,SM-7H4HL,SM-7HXJO,SM-7HXJW,SM-7I1G3,SM-7I1GX,SM-7IKZN,SM-7IL1O,SM-7J5TO,SM-7J5U1,SM-7J5UD,SM-7K1V1,SM-7KMR8,SM-7M8S2,SM-7MCUF,SM-7R3AG,SM-7RFYJ,SM-9HYXZ,SM-9IMBZ,SM-9IT11,SM-9J5IX,SM-9JYAI,SM-9NBE1,SM-9OS5Y,SM-9OS67,SM-9OS7N,SM-9OS8G,SM-9OS8K,SM-9P5FO,SM-9P5FW,SM-9QMND,SM-9RD3C,SM-9RD3K,SM-9RRZL,SM-9RRZP,SM-9SIZI,SM-9SNJ8,SM-9T55L,SM-9UCZF,SM-9VWAW,SM-9WOBD,SM-9WOBP,SM-9XIOX,SM-9XKWX,SM-9Y49Z,SM-9ZA1W,SM-9ZE8H,SM-A12KH,SM-A12L2,SM-A14CQ,SM-A1ZUY,SM-A2HYU,SM-A4O3C,SM-A5QMX,SM-A62BX,SM-A77UE,SM-A77UI,SM-A77UY,SM-A7J1H,SM-A8XLM,SM-A9F5B,SM-A9F6G,SM-A9J97,SM-ACTNU,SM-ACTNY,SM-AFCK9,SM-AFJ1N,SM-AFSIG,SM-AFSIK,SM-AG2E3,SM-AGUMC,SM-AHUO1,SM-AIG54,SM-AJDM5,SM-AK8LH,SM-AKTY5,SM-AKTYL,SM-AKTYX,SM-AM1I6,SM-AMR2U,SM-AMR3J,SM-APR9M,SM-ARMBQ,SM-ARMCB,SM-ARNW1,SM-AU2MF,SM-AVADT,SM-AVJBU,SM-AWJJY,SM-AXTT4,SM-B1SBW,SM-B2OQN,SM-BZNKI,SM-BZNLC,SM-C1MZ3,SM-C1WB2,SM-CE9V4,SM-CH32P,SM-CHS72,SM-CJ2ZF,SM-CTLFU,SM-6HUBR,SM-6JWO4,SM-6Q4FQ,SM-6X9W6,SM-6X9WE,SM-6Y87V,SM-6ZKSA,SM-71ZV9,SM-73BMX,SM-73BN6,SM-76C9O,SM-76EO9,SM-791B7,SM-7CP2F,SM-7CP34,SM-7CRWL,SM-7ED9R,SM-7EDAC,SM-7GYIA,SM-7I1FM,SM-7IKZB,SM-7IWEO,SM-7IWEW,SM-7IWFL,SM-7M36P,SM-7M8SE,SM-9J5IT,SM-9OS6B,SM-9P5FG,SM-9PJ1E,SM-9PPUW,SM-9RTV8,SM-9VW8T,SM-9W3AZ,SM-9WYEF,SM-9Y4AC,SM-A14CI,SM-A18YS,SM-A2HYM,SM-A373R,SM-A47RS,SM-A9F5R,SM-AE3QV,SM-AF6MI,SM-AGUMK,SM-AHF2E,SM-AIG5S,SM-AKTXS,SM-AN5FR,SM-AQJXS,SM-ARWVG,SM-ASN2R,SM-AVADD,SM-AYMHV,SM-BYMCC,SM-BZ5M6,SM-BZWMX,SM-CLM5L,SM-CMUKP,SM-CNW2E,SM-CQEDG,SM-6WU1I,SM-6XSL6,SM-6ZT2N,SM-6ZUH2,SM-72ZHG,SM-787I4,SM-79RAY,SM-7AMI9,SM-7B7LB,SM-7CRWP,SM-7DGUW,SM-7ED9N,SM-7EDA4,SM-7FK3W,SM-7GCHC,SM-7GYHL,SM-7I1FQ,SM-7IWF9,SM-7K1UO,SM-7K259,SM-7MCTQ,SM-7NH6E,SM-9KOPV,SM-9NBDO,SM-9OS63,SM-9QMN9,SM-9R78F,SM-9RRZH,SM-9SD8V,SM-9SKIL,SM-9SNJ4,SM-9U25X,SM-9W7W4,SM-9X47O,SM-9XIOJ,SM-9Y7CW,SM-9ZE8P,SM-9ZJIA,SM-A14C6,SM-A1C87,SM-A312T,SM-A3J7F,SM-A4UVT,SM-A5A1N,SM-A5A1R,SM-A77WI,SM-A7J1L,SM-A8MJS,SM-A9F53,SM-AAHYE,SM-ACTOF,SM-ADYKC,SM-AE3RC,SM-AF6NB,SM-AG78Z,SM-AHUNW,SM-AI38G,SM-AJC3J,SM-AKTYH,SM-AMR37,SM-ARMDG,SM-ATVSR,SM-AUP8B,SM-AV8JF,SM-AVAE6,SM-AVR6W,SM-AXTSZ,SM-B5F8Y,SM-B5ORH,SM-CJNBH,SM-CNIIF,SM-CP6EO,SM-CTTKY,SM-61U3T,SM-61YN5,SM-63ZAH,SM-65GXK,SM-689O4,SM-6BKS1,SM-6DRTP,SM-6KUC9,SM-6KUCD,SM-6MSSW,SM-6XJTN,SM-6XNM3,SM-6XTSY,SM-6YAZN,SM-6ZEVH,SM-6ZEVL,SM-6ZJI9,SM-71WX9,SM-71WXD,SM-72ZHO,SM-74Y7D,SM-76LBZ,SM-77FXF,SM-77VQ3,SM-7BF1T,SM-7BF2I,SM-7BP5K,SM-7CM7M,SM-7CP2Z,SM-7E5ED,SM-7F1RS,SM-7FVSS,SM-7GYHH,SM-7GYJN,SM-7H4H1,SM-7I1G7,SM-7I9G4,SM-7I9GC,SM-7IL14,SM-7J5TW,SM-9JUD6,SM-9JYA2,SM-9NBEP,SM-9QVJX,SM-9QVK2,SM-9RYI7,SM-9SIIW,SM-9SIJB,SM-9U26Q,SM-9VE4Y,SM-9VW8X,SM-9W3AD,SM-9WOBT,SM-9ZEPA,SM-9ZGIF,SM-A1ZVJ,SM-A2HYY,SM-A3744,SM-A47S3,SM-A5QN2,SM-A5QNE,SM-A61QC,SM-A7J1X,SM-A9F75,SM-AAHYA,SM-ADDEW,SM-AEB6U,SM-AFCKH,SM-AGUND,SM-AGUNH,SM-AK8KS,SM-AKTZI,SM-APDWQ,SM-APDY4,SM-ARB69,SM-ASN2Z,SM-ATVT8,SM-AUNQ5,SM-AVADL,SM-AVPGV,SM-AWQK7,SM-B1JOP,SM-B4LHS,SM-B58G1,SM-B5F9B,SM-BZIQP,SM-CEFO7,SM-CG7AV,SM-CHZLQ,SM-CL4HR,SM-CMUKL,SM-CRP6E,SM-CRT7P,SM-6AXJO,SM-6M2VX,SM-6RB9P,SM-6XJUC,SM-6ZKT1,SM-6ZT3C,SM-73JXD,SM-7BF2M,SM-7CP2V,SM-7FHYA,SM-7H4GS,SM-7I1H2,SM-7IL1G,SM-7K1VZ,SM-9OS7Z,SM-9PJ16,SM-9QMQ9,SM-9QXOC,SM-9SIZM,SM-9T55H,SM-9VWCE,SM-9W7W8,SM-9YHLB,SM-9ZA5J,SM-A18Z1,SM-A2BG6,SM-A72E7,SM-A9F71,SM-A9VSE,SM-AADL1,SM-ADDF5,SM-ADID5,SM-AF6M6,SM-AF6MY,SM-AFCKD,SM-AFSHZ,SM-AGULV,SM-AGUN5,SM-AIG6P,SM-AIRV5,SM-AN5FZ,SM-APDXF,SM-ARMBY,SM-ATLL1,SM-AW574,SM-AXQRD,SM-B1JO5,SM-B58FG,SM-CHS76,SM-CKJ6T,SM-COSYB,SM-CSF71,SM-CSN3P
1-methylguanine,1-Methylguanine,-0.5326239886416114,1.9815522119634668,-1.3464158462259461,-0.1382375154251549,-2.2544964252887065,0.36097306947847524,0.403782753025787,-0.09536860500879722,0.32417717061495954,-1.2041767627273439,-0.4047006307666597,-1.5767533052834073,-1.578297903548063,-1.2492090957541842,-1.0308684491024902,0.10244824011705993,-1.1049732379214243,0.02364950706206273,0.3468615376170544,-0.6898498594844579,-1.0802012237667873,-0.11146814201631933,-1.0492824684291473,-1.9739659596543186,2.6709973970314205,-0.5004014359777138,0.7624543438641512,-0.5206269027570783,-0.4748857097175723,-0.40620649962626304,0.7411603030424008,-0.9089999454527149,0.8474356512961947,-0.9654082822739194,-1.2935791680317636,-0.9459524436850788,0.37817705603850377,-0.6549334507845386,-0.11028968257328682,-0.9858465218286955,-1.9338729486268356,-0.4293582466170053,1.3332261081929537,-0.7254204997373471,0.227945638126246,-0.25285805595886457,-0.8236828885758893,-0.44526435458609415,-0.0161324868439764,0.037899718445424335,-0.9450054225779764,-1.2528570726104247,-0.5950291369713351,0.6612142689869402,-0.7569333520180025,1.9858286193169252,-0.888643962612239,-0.6194459824419751,-1.3694286298512226,-0.45616647443232394,-0.5045320090595746,-0.894994876726505,-0.9833862964602665,0.6181116301915043,1.6757067044741394,-1.0767785695218368,-0.7833674088516622,-0.20162881544155828,-0.7369115512309425,-0.18302823283759698,2.000398560148009,-0.4923330500853798,-1.0653619277627264,-0.6730685498206904,-0.9176386231959314,-0.09431370400745366,2.384902638135654,-0.6117492171400125,-1.6582122469558773,0.409609038904251,-1.4769706197116883,2.2448260227613566,-0.0558341703728116,-0.7598514443118665,-0.6251976434510802,-0.985729221565011,0.16028857029411128,2.94230851846833,-0.26692986711233874,-1.2052988196450198,-0.35714025534978805,-1.4694132901058905,-0.14595633388641513,-0.1986957505201019,-0.502959643954321,0.8468202491745316,-1.1360477432022937,0.9476702927018477,0.6262255210296063,0.9586858575869327,-0.781371561877116,-0.5952389288663168,0.224542035700974,0.3148386611883728,-0.8438120632212729,0.3412965932857675,-0.7394199732107789,0.7078984997899508,-0.38699339036184116,-1.9734366146839353,0.7134706789830183,1.9736166232083767,0.3133624382913139,1.001670992064038,1.785903575319942,1.3536986301554428,2.1897967344410234,-0.2865063850629255,-0.9019712306842856,2.011503479575919,-1.003319775544068,2.011897975468421,0.038012041641168164,-0.8233869678476606,3.450113167853536,1.35940423388742,-0.41642354252243324,-0.03683993171412328,2.0663343268030205,1.3931102483264344,0.9699450340693387,-1.5010898671155921,-0.5637071542731046,0.8036848359271404,-0.6802842111914572,-0.9209945547727746,0.4186626323737193,1.8968796241559964,1.3135108687440458,2.0728344640180643,-0.006201096951365701,1.3589480211863394,2.5655863485200574,0.04120200572896211,1.3269684003406887,-0.5093556795695533,0.27146125925310194,0.8063413737182759,-0.006978545142973316,-0.1717475481624853,1.4442239779798183,-0.7438485926191365,-0.2616406951321574,-0.3691375563961111,3.3473436074174843,-0.14170107163871712,1.140560540534129,-0.3067361959307526,-1.0896832191020356,-0.06821319203844085,0.38204707732778126,-0.6442837658466791,0.690552279426499,-0.4981985895470491,2.030141871796587,-0.17012601654736484,-1.1049542066068665,0.21602727281941914,-0.28188783004310397,1.8797734261202472,-0.3708566238007012,1.7277410328975271,-0.648155127618467,-0.2649565068353285,-0.044640467430445724,-0.5954045872508349,1.2201065316543258,0.3449212083608484,0.6316009528689677,0.6064473144548775,1.3323256426277417,-0.8209526963658037,0.0821139323890701,0.34834640554648494,-0.18636916918590898,1.0043223062108801,1.8457567644613226,-0.6350434494964905,-0.12845285368756895,2.3097823692272934,0.757776443026011,0.5054138806629617,-0.369640794878777,-0.10239483906707463,1.956044137340971,-1.1563731544666171,-0.010828163980570342,2.4483831150579434,0.9285835193061474,0.13639902173268995,-0.09362833185803789,0.3156072155286603,-0.6307210161502494,2.8470151045853833,-0.33200341202452666,0.22543892056694878,2.8687796422061402,-0.46647490704330763,-0.8522450634609481,2.6121534281411867,0.7243168723001524,-0.9028910350514587,-0.017114765355776076,0.47255180706089317,-1.8340937753559419,1.4296741668623434,-0.005089054947176752,-0.17620540846657012,-0.15373241075801639,-0.09364772228746082,1.373984016470685,1.6465487670240855,-1.0383714432436992,-0.890927756069045,-1.123016533654353,-0.9445723592405668,0.9607489832258947,0.7686700016783884,-0.24241283268874161,1.8466502152953104,0.1030771182875419,3.097087047459361,-0.8999508355121862,-0.26924258638666904,0.12685073777336586,0.19068610773771982,-0.4444367483563591,-0.11249639006883363,-1.38801283931548,-0.8078632053724312,-0.5416429269981807,-0.5062777201083375,-0.6686868568140992,-0.5895031709131134,-0.5160797961567773,-0.22577978746663932,0.270962177338709,-0.026410927862594087,-1.0376095776119794,-1.0849022783515487,-0.3765747725250344,0.5895577017798777,-0.8032737432017933,0.12773393100774352,0.7247566416470571,0.15986463030901968,-0.7912030014088084,-0.9183868123790663,-0.8069767380404251,0.18318954442992183,-0.5263753553935379,-0.3699966956450344,-0.7643382963615798,0.012889826230679649,-0.7419480478618429,0.09732816021479608,-0.7300892827043072,-0.03547223003234504,1.733283188966573,-0.28161128174067923,1.350992377815668,1.1411987813245978,1.6854056517831535,0.344184447749241,-0.9376067744429811,0.5850031345062126,-1.208800648358068,0.39116178565448173,1.344970891918207,-0.6016880609434929,-0.8663726986345662,1.6428401129810224,1.503194809302443,-0.15089727007762357,1.725306103487842,-0.8800728668896054,-1.250564305956308,-0.9859973580457403,0.17267519094696523,1.922416771834432,-0.02424175725223433,0.014952680083538105,-0.42216147461334874,0.005011603804292328,0.8733176871668176,-0.1691446348373508,1.6586168901658074,-0.5920419465243763,-0.3311700859824061,-0.7314037888971597,-0.4284059485046335,0.31583264985524534,-1.0124646411060176,-0.23196294375981374,1.351173406618019,0.5567326572986264,-0.23946270439930076,-0.3435543635689738,-0.981949971928583,-0.24158737348053333,-1.479721023350174,-0.7905225856305286,0.3322388296673817,0.006034879710401525,0.32250011264888173,-0.6302623547258531,-0.3518882862692104,-1.0986759972429627,-0.348683288056864,-0.5176641989827957,-0.09802080867763137,-0.45143799699617726,0.034805539290533705,-0.24012000505970368,0.49965507550428223,-0.06568160246592855,-0.6140899204843965,-1.018865782987203,-0.10020527015327145,-0.6436672259126406,-0.018963049252576476,-1.174993585294993,0.3450871019395679,0.5029184153176816,0.5174087989213271,0.6199717519186893,-0.5322935282575795,-0.7437709438142263,-0.3990952419148736,0.21856853784432662,-0.81709616616523,0.9344171398359822,0.011579457533061412,0.028336712111186317,-0.1044456812770902,0.43233720131535586,-0.19080413126184256,-0.5633121779920087,0.506170422931817,-0.0015089069388594153,-0.4946014649383694,-0.5904804990379559,0.612667102484574,-0.1728723350751608,-0.33642408622895975,-0.6985149273100728,0.22340013984319038,-0.42999673597624094,-0.508882263008116,1.5169005111937555,-0.31367585687815985,-0.5855603076185043,0.294354018973538,-0.9688578830228418,0.014198363964561424,0.7972437792204548,-0.33417353649835213,-0.8755781798899077,0.19878556151710758,-0.08999004549296939,-0.5397468313363566,-0.3371195870337502,-0.8437976634271471,-0.9476241044693523,0.30299282605718375,-0.49654736393454907,-0.6388420139816511,-0.3845564006359534,-0.19455443808586534,-0.04618136761572078,-0.23081732488579776,-0.31584484662066664,0.14052049470471328,-0.3089135551682647,-0.6431905582236358,-0.2684710451832284,0.4276332407699658,-0.21626406524521113,1.9310559651728216,0.7570444642719937,-0.05698952534186165,-0.14136774178514233,0.7585078500940247,-0.45114444188460573,0.005040689578912755,0.6090055086683761,0.3538496967879655,0.6031176303069141,-0.07664869882111847,0.03647766565477107,0.9523104216350496,-0.42884037218376236,-0.5716310981213677,-1.1542042986434173,-0.6282469089027598,0.6396022552861065,-0.37656602920950816,-1.2535036228609937,-0.1984137915267372,-1.0360169785546864,-0.15072551074418516,0.6256919737202234,2.174791053893092,-0.9629847458911703,-0.7780232527588569,0.06068716414340385,0.8434449236417282,0.1941529813806695,-0.9598826152240152,3.2875084865147133,-0.8088753576567494,0.9693677257186356,-0.3559763051359167,-0.5347748282150482,-0.5386546737582533,-1.18561575110293,-0.4115007294453443,1.8700860119962062,0.7097833331897123,3.159471602031565,-0.9063329757895477,2.6988073963824943,0.41228649617867136,-1.2141315260157841,0.5647026675851143,-1.1049161451379814,-0.9061020930657935,-1.5699121320540408,-0.7677839824474321,-0.14359445770109416,-0.01101159268455379,-0.26959349717619957,1.8921140114902275,0.20233101844539864,-0.620670647915668,-1.0499821064681447,1.6779600786502733,-1.9874930966474287,2.5077877186895337,1.461661938908961,0.21706223302105243,-0.1023165519609224,-0.2122205526625362,-0.649300944959345,0.4569390270859517,-0.7824363833318978,-1.1135384032394031,-0.11560777615179209,-0.504882896474628,-0.4717736127389064,0.12536325381445218,-0.42508511457603615,-1.4249319063870853,0.7453598702729047,-0.8620459088771613,-0.08055405796178376,-1.4586623151063134,-1.1617769277587011,0.6864081561551143,-0.5566441382287656,-0.9566445215794595,-0.7691924082683632,-0.7514112937432776,1.728651001199331,-0.11297134714980447,-1.251632081351853,0.0053489432640244925,-0.7753960307026722,0.38457169072677183,-1.1367759497478898,0.06407406815883204,-0.5152074881734582,-0.4517695408199105,-0.8669186455710498,-0.4464411903493582,-0.9279632401968874,0.7597403184583896,0.4495714614415685,-0.10179480510299158,1.6988593568764605,0.23566227075853818,-0.781600598455825,2.2228090553986295,1.1227736618678967,-1.6850847745660362,0.46476905208539493,-0.6408572278280655,1.9321384555217307,2.5067017169370387,-0.49262001291943674,-1.2458628069475943,0.764248128480877,-0.5965207839703475,-0.22892600489509973,-0.35120726311485245,-0.5491292639309294,-0.976857119329488,0.9292689108634026,-0.21695688861589849,-0.3057061528855103,0.20897495380129164,-0.7086933191124065,-0.4049619552772194,-0.7013799639145866,-0.62633852782185,-0.016394327055177002,1.663444487941825,-0.3870994904302418,-1.4650421669725595,0.5092414261948571,-0.21873551500074684,-0.8994464170565418,0.664159849432719,0.6717861250183347,1.8205986184796266,-0.8675682943285169,0.4927071119447447,-0.5711251381662981,-0.6385528277261865,0.7713993693192652,-0.24870716335522094,-0.3639647009474495,-1.241647140169295,-0.846537607606888,0.30672209906703646,-0.7843804440469874,0.34930950317520193,2.1877205724543947,1.3583037389320358,0.024305078255146977,-0.3693370841290648,0.16335395296684713,-1.1591316352415308,-0.43696506543031954,-0.38902021037014234,-0.5636003874982709
